Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,School_Type,Peer_Influence,Physical_Activity,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score
19.0,74,2.0,2.0,0,7.0,76,3,1.0,1,3,1,0,3,1.0,1.0,1,66
14.0,90,2.0,2.0,1,5.0,84,2,1.0,0,1,1,-1,3,3.0,1.0,1,68
20.0,82,2.0,2.0,1,5.0,80,2,1.0,3,1,1,0,1,1.0,1.0,1,68
15.0,95,1.0,2.0,1,7.0,99,1,1.0,0,3,1,0,2,,1.0,1,68
13.0,82,2.0,3.0,0,8.0,56,1,1.0,2,1,1,0,3,3.0,1.0,0,66
22.0,70,3.0,1.0,0,7.0,99,2,1.0,1,1,1,1,2,,2.0,0,66
21.0,94,2.0,3.0,0,5.0,73,1,1.0,0,2,1,0,3,3.0,3.0,1,70
25.0,82,3.0,2.0,1,9.0,61,1,1.0,1,3,1,-1,2,,1.0,0,68
17.0,68,2.0,2.0,1,6.0,97,3,1.0,2,3,1,-1,3,,2.0,0,65
22.0,85,1.0,3.0,1,8.0,73,3,1.0,1,2,1,1,3,1.0,1.0,0,70
23.0,74,2.0,2.0,0,4.0,67,2,1.0,3,3,1,-1,5,,3.0,0,66
23.0,94,2.0,2.0,1,9.0,61,2,0.0,0,2,1,-1,1,3.0,2.0,1,68
15.0,78,2.0,2.0,1,7.026635198921106,63,3,1.0,1,2,1,0,2,1.0,2.0,0,64
19.997459349593495,89,2.0,2.0,0,7.026635198921106,99,2,1.0,0,2,1,-1,3,,1.0,0,69
19.997459349593495,64,2.0,2.0,0,8.0,65,1,1.0,2,2,1,0,4,3.0,1.0,1,65
19.997459349593495,76,2.0,2.0,1,5.0,99,1,0.0,3,2,1,-1,3,3.0,1.0,1,69
19.997459349593495,99,1.0,3.0,1,7.0,67,1,0.0,1,3,1,0,4,,1.0,1,66
19.997459349593495,92,2.0,1.0,0,7.026635198921106,62,2,1.0,1,2,1,1,2,,1.0,1,68
19.997459349593495,71,3.0,2.0,0,9.0,71,2,1.0,1,2,1,1,3,,2.0,1,65
16.0,73,3.0,2.0,1,8.0,62,2,1.0,0,3,1,0,2,,1.0,1,65
22.0,86,2.0,1.0,0,9.0,85,2,1.0,1,2,1,-1,3,3.0,1.0,1,68
22.0,90,1.0,2.0,0,7.0,62,1,1.0,0,2,1,1,3,1.0,1.0,0,67
19.997459349593495,90,3.0,3.0,0,7.0,92,2,1.0,0,1,1,0,3,,1.0,1,72
12.0,80,3.0,3.0,1,10.0,92,3,1.0,1,3,1,1,3,3.0,2.0,0,70
24.0,92,1.0,2.0,1,7.026635198921106,64,3,1.0,1,3,1,0,3,1.0,1.0,0,72
24.0,77,3.0,3.0,1,7.0,88,1,1.0,1,3,1,-1,5,1.0,1.0,0,71
19.0,65,1.0,2.0,0,8.0,93,1,1.0,1,2,1,0,4,1.0,1.0,0,64
22.0,83,1.0,3.0,1,6.0,80,2,1.0,2,2,1,1,5,,2.0,1,69
26.0,98,2.0,2.0,1,7.0,68,2,1.0,4,1,1,1,1,,1.0,1,73
25.0,92,1.0,3.0,1,9.0,72,2,1.0,1,1,1,-1,5,3.0,3.0,1,70
13.0,83,3.0,2.0,0,7.0,89,2,1.0,1,1,1,0,4,3.0,1.0,1,68
25.0,86,3.0,2.0,0,6.0,65,2,1.0,2,2,1,1,5,,2.0,0,71
20.0,97,2.0,3.0,0,6.0,67,1,1.0,1,1,1,1,3,3.0,1.0,1,71
19.997459349593495,77,1.0,3.0,1,7.0,58,3,1.0,0,3,1,0,3,,1.0,0,66
20.0,73,2.0,3.0,0,7.026635198921106,70,1,1.0,3,3,1,0,4,,1.0,1,68
19.0,99,2.0,3.0,1,5.0,54,1,1.0,0,2,1,0,2,3.0,1.0,0,70
27.0,95,2.0,2.0,0,7.026635198921106,66,1,1.0,3,2,1,0,4,,1.0,0,72
19.0,73,2.0,3.0,1,9.0,69,3,1.0,1,1,1,1,4,3.0,1.0,1,66
13.0,79,2.0,2.0,1,7.0,63,1,0.0,3,3,1,0,2,,1.0,1,65
18.0,77,2.0,3.0,1,7.026635198921106,55,3,0.0,3,3,1,0,3,,1.0,1,66
21.0,66,3.0,2.0,1,6.0,76,1,1.0,3,1,1,0,1,,2.0,1,65
19.997459349593495,98,3.0,1.0,1,6.0,93,1,1.0,0,1,1,0,4,,2.0,0,72
24.0,76,2.0,2.0,1,7.026635198921106,67,2,1.0,2,3,1,-1,3,1.0,1.0,1,68
15.0,95,2.0,2.0,1,7.0,62,3,1.0,0,3,1,-1,3,1.0,1.0,1,68
22.0,82,2.0,2.0,1,9.0,93,1,1.0,2,1,1,0,2,,1.0,0,68
28.0,61,3.0,2.0,0,7.0,76,3,1.0,1,2,1,1,4,,2.0,0,67
19.997459349593495,91,2.0,3.0,0,7.0,57,1,1.0,3,3,1,-1,3,,2.0,1,69
23.0,83,1.0,1.0,0,8.0,85,2,1.0,2,1,1,0,2,,1.0,0,65
25.0,85,2.0,2.0,0,8.0,58,2,1.0,2,2,1,0,4,1.0,1.0,0,70
27.0,62,3.0,2.0,0,6.0,53,1,1.0,1,2,1,1,2,,2.0,0,64
26.0,68,2.0,2.0,0,8.0,63,2,1.0,2,1,1,1,3,,1.0,0,66
25.0,63,1.0,2.0,0,8.0,58,2,1.0,1,3,1,1,1,1.0,1.0,1,64
18.0,72,3.0,3.0,1,7.0,80,3,1.0,1,3,1,-1,2,,2.0,1,66
17.0,85,2.0,2.0,1,9.0,74,2,1.0,1,2,1,0,2,,1.0,0,67
22.0,83,2.0,1.0,1,8.0,86,2,1.0,3,2,1,-1,4,,1.0,0,68
26.0,84,2.0,2.0,0,8.0,76,2,1.0,5,2,1,0,2,,2.0,0,71
19.0,82,3.0,1.0,0,9.0,71,2,1.0,1,1,1,0,3,1.0,1.0,1,67
26.0,71,3.0,2.0,1,7.0,76,2,1.0,3,1,1,1,2,3.0,2.0,0,69
29.0,70,2.0,1.0,1,7.0,72,1,1.0,1,2,1,1,4,1.0,1.0,0,67
15.0,65,1.0,2.0,1,8.0,52,2,1.0,4,1,1,0,3,,2.0,1,61
15.0,94,2.0,2.0,0,7.0,84,2,1.0,0,2,1,1,2,,2.0,0,68
19.0,85,1.0,1.0,1,8.0,98,2,1.0,2,2,1,0,4,,1.0,1,67
19.997459349593495,67,1.0,2.0,1,6.0,71,1,1.0,1,2,1,0,4,1.0,2.0,0,64
17.0,67,2.0,2.0,1,4.0,71,2,1.0,3,2,1,-1,2,,2.0,1,63
28.0,95,2.0,2.0,0,8.0,52,3,1.0,3,3,1,-1,4,1.0,1.0,0,72
23.0,90,3.0,2.0,0,5.0,95,1,1.0,2,1,1,-1,2,,2.0,0,69
20.0,86,1.0,2.0,0,6.0,96,2,1.0,1,3,1,0,2,,3.0,0,66
11.0,76,2.0,2.0,1,8.0,91,1,1.0,1,3,1,0,3,1.0,1.0,1,64
19.997459349593495,70,1.0,2.0,1,8.0,55,2,1.0,2,2,1,-1,4,,1.0,1,61
22.0,99,2.0,3.0,1,9.0,95,2,1.0,2,1,1,-1,4,,1.0,0,71
26.0,72,2.0,1.0,0,7.0,72,1,1.0,2,2,1,0,4,,1.0,1,65
19.997459349593495,94,3.0,1.0,1,7.0,75,2,1.0,2,3,1,-1,5,1.0,1.0,1,71
19.0,77,1.0,2.0,0,5.0,90,1,1.0,1,1,1,0,3,1.0,1.0,1,65
19.0,67,1.0,2.0,1,7.026635198921106,93,3,1.0,0,2,1,1,4,3.0,1.0,0,66
26.0,64,2.0,1.0,1,8.0,74,1,1.0,3,2,1,0,2,,1.0,0,66
30.0,89,2.0,2.0,0,6.0,89,2,1.0,3,3,1,0,3,3.0,2.0,0,74
10.0,71,2.0,1.0,0,10.0,53,1,1.0,4,3,1,1,3,,1.0,1,62
9.0,93,3.0,1.0,1,6.0,72,1,1.0,1,2,1,1,2,1.0,1.0,1,66
16.0,100,3.0,3.0,0,7.0,52,2,1.0,4,1,1,-1,4,,1.0,1,71
23.0,63,3.0,2.0,1,5.0,96,2,1.0,2,3,1,0,2,,1.0,1,67
23.0,79,3.0,1.0,1,7.0,98,1,1.0,0,2,1,0,4,1.0,1.0,1,69
26.0,92,2.0,3.0,0,4.0,54,2,1.0,2,3,1,1,4,,2.0,0,72
13.0,92,3.0,3.0,1,7.0,77,2,1.0,2,3,1,1,4,3.0,1.0,0,72
25.0,74,3.0,3.0,0,5.0,67,3,1.0,1,2,1,1,5,3.0,1.0,0,71
15.0,78,2.0,2.0,0,5.0,73,2,1.0,0,3,1,1,1,1.0,1.0,0,64
19.997459349593495,84,2.0,1.0,1,9.0,56,1,1.0,1,1,1,1,2,,2.0,0,61
21.0,99,2.0,1.0,1,9.0,59,1,1.0,1,3,1,-1,2,1.0,2.0,1,69
25.0,73,1.0,2.0,1,5.0,79,2,1.0,1,1,1,0,5,,2.0,1,65
19.0,97,2.0,2.0,1,10.0,51,3,1.0,3,1,1,0,4,1.0,3.0,1,69
17.0,71,2.0,2.0,0,8.0,80,1,1.0,2,3,1,0,3,,1.0,1,64
19.0,100,2.0,2.0,1,9.0,66,3,1.0,1,3,1,-1,4,3.0,2.0,0,69
18.0,87,2.0,2.0,1,6.0,92,1,1.0,1,1,1,0,4,,1.0,1,68
12.0,79,2.0,1.0,0,9.0,80,1,1.0,1,3,1,1,2,1.0,2.0,0,63
16.0,85,1.0,2.0,0,7.0,85,3,1.0,1,2,1,0,2,,1.0,0,66
23.0,71,2.0,2.0,0,7.0,56,1,1.0,1,2,1,1,4,,1.0,1,65
22.0,71,3.0,2.0,1,7.026635198921106,63,2,1.0,2,2,1,-1,2,,2.0,0,66
21.0,65,2.0,2.0,0,6.0,100,2,1.0,3,2,1,0,4,3.0,1.0,0,67
14.0,65,2.0,3.0,1,5.0,72,1,1.0,3,1,1,-1,2,,1.0,0,62
19.0,74,2.0,3.0,1,7.0,68,2,1.0,2,1,1,-1,2,,1.0,1,66
21.0,84,2.0,2.0,1,6.0,52,2,1.0,2,3,1,-1,5,,2.0,0,68
29.0,64,1.0,2.0,0,9.0,77,2,1.0,0,1,1,-1,2,,2.0,1,63
11.0,94,3.0,1.0,1,10.0,61,2,1.0,1,2,1,0,3,1.0,2.0,0,66
16.0,84,3.0,1.0,0,6.0,68,1,0.0,3,2,1,0,3,,1.0,0,65
22.0,98,3.0,2.0,1,7.0,60,2,1.0,1,3,1,1,1,,1.0,0,72
28.0,87,2.0,2.0,0,6.0,52,2,1.0,4,1,1,0,3,3.0,1.0,1,70
17.0,67,3.0,1.0,0,10.0,71,2,1.0,1,2,1,1,3,,1.0,0,63
16.0,79,2.0,2.0,0,8.0,89,2,1.0,0,1,1,0,4,,1.0,0,65
8.0,86,3.0,1.0,1,8.0,98,1,1.0,1,1,1,0,1,1.0,1.0,0,65
21.0,61,3.0,3.0,0,9.0,81,2,1.0,1,2,1,0,3,3.0,1.0,0,66
32.0,61,3.0,2.0,1,7.0,69,3,1.0,0,3,1,1,3,,2.0,1,68
22.0,65,2.0,1.0,1,7.0,88,1,0.0,2,2,1,1,4,1.0,1.0,0,64
20.0,70,3.0,2.0,0,9.0,75,1,1.0,3,2,1,0,4,1.0,2.0,0,66
22.0,77,1.0,2.0,1,8.0,68,2,1.0,3,3,1,1,4,,2.0,0,68
20.0,79,1.0,2.0,1,6.0,59,2,1.0,0,1,1,1,2,,2.0,0,64
15.0,66,2.0,2.0,0,6.0,90,1,1.0,2,2,1,-1,3,1.0,3.0,1,62
25.0,87,2.0,2.0,1,6.0,75,2,0.0,0,1,1,0,2,,1.0,0,67
21.0,84,1.0,2.0,0,9.0,98,2,1.0,1,1,1,-1,3,,2.0,0,67
20.0,72,2.0,2.0,0,7.026635198921106,90,1,1.0,1,2,1,0,2,3.0,2.0,0,65
14.0,61,1.0,2.0,1,10.0,71,2,0.0,2,1,1,0,4,,1.0,0,59
28.0,63,2.0,3.0,1,6.0,87,1,1.0,0,1,1,1,2,,2.0,1,66
24.0,76,3.0,1.0,0,7.0,73,2,1.0,4,2,1,0,2,,1.0,1,68
17.0,66,3.0,2.0,0,6.0,54,2,1.0,2,3,1,1,3,,1.0,1,63
26.0,75,2.0,1.0,1,7.0,76,2,1.0,2,2,1,0,3,1.0,1.0,0,68
17.0,85,3.0,1.0,1,8.0,93,1,1.0,2,2,1,1,3,1.0,3.0,1,68
19.997459349593495,82,2.0,2.0,1,7.0,93,2,1.0,3,1,1,-1,2,,2.0,1,66
15.0,69,3.0,1.0,0,9.0,79,1,1.0,1,2,1,1,2,,2.0,1,63
9.0,74,2.0,1.0,0,7.026635198921106,69,1,1.0,3,1,1,1,2,,2.0,1,61
23.0,85,3.0,2.0,1,8.0,51,1,1.0,0,3,1,-1,4,1.0,1.0,1,68
9.0,94,3.0,1.0,0,6.0,66,1,1.0,0,1,1,1,3,1.0,1.0,0,66
19.997459349593495,90,2.0,3.0,0,4.0,99,3,1.0,1,3,1,0,4,1.0,2.0,0,69
8.0,82,2.0,3.0,1,5.0,86,2,0.0,0,1,1,-1,3,3.0,1.0,1,64
19.997459349593495,74,2.0,2.0,0,7.0,86,3,1.0,1,3,1,1,3,3.0,1.0,0,68
19.0,75,2.0,3.0,0,10.0,88,1,1.0,0,1,1,1,2,,1.0,1,66
18.0,95,2.0,2.0,0,6.0,81,2,1.0,0,1,1,1,3,,1.0,1,68
14.0,62,2.0,3.0,1,7.0,79,1,1.0,2,2,1,1,2,,2.0,1,62
13.0,100,2.0,2.0,1,8.0,73,1,1.0,1,1,1,0,3,3.0,1.0,0,68
23.0,87,2.0,3.0,0,6.0,72,2,1.0,1,1,1,-1,3,1.0,2.0,0,69
17.0,87,3.0,3.0,1,6.0,94,2,1.0,2,1,1,0,3,,2.0,0,70
22.0,62,2.0,2.0,1,7.0,70,1,1.0,4,1,1,-1,2,1.0,1.0,1,65
15.0,84,2.0,2.0,1,6.0,92,2,1.0,3,2,1,1,3,1.0,1.0,1,68
21.0,79,2.0,3.0,0,4.0,92,1,1.0,0,1,1,-1,2,3.0,1.0,1,67
28.0,64,1.0,2.0,1,6.0,89,2,1.0,0,1,1,0,4,1.0,3.0,0,64
19.997459349593495,71,2.0,2.0,0,8.0,52,2,0.0,2,2,1,-1,3,1.0,1.0,1,63
18.0,96,2.0,1.0,1,8.0,57,2,1.0,1,2,1,-1,2,,1.0,1,67
22.0,82,3.0,1.0,0,9.0,66,2,1.0,1,1,1,-1,3,,2.0,0,66
19.0,77,3.0,1.0,1,9.0,92,2,1.0,2,1,1,1,4,,1.0,1,67
20.0,63,2.0,2.0,1,6.0,94,2,0.0,2,2,1,0,3,,3.0,1,63
18.0,89,2.0,2.0,1,6.0,52,2,1.0,3,3,1,1,3,,2.0,1,69
19.0,88,2.0,3.0,0,6.0,66,2,1.0,3,2,1,1,2,,1.0,1,70
21.0,85,3.0,2.0,1,7.0,93,2,1.0,0,3,1,0,4,,2.0,0,70
14.0,80,3.0,2.0,0,6.0,62,2,1.0,0,3,1,-1,2,3.0,1.0,0,65
14.0,77,1.0,1.0,0,7.0,99,1,1.0,2,2,1,1,2,3.0,2.0,1,64
12.0,84,2.0,3.0,1,6.0,74,3,1.0,1,2,1,-1,3,1.0,2.0,1,67
10.0,69,2.0,2.0,0,7.026635198921106,97,2,1.0,1,2,1,-1,3,,1.0,1,61
13.0,98,2.0,3.0,1,6.0,71,2,1.0,1,1,1,1,1,1.0,1.0,1,70
21.0,84,3.0,1.0,0,6.0,66,3,1.0,2,3,1,1,4,1.0,3.0,0,68
15.0,72,2.0,2.0,1,8.0,68,3,1.0,0,2,1,1,2,,1.0,1,64
23.0,78,3.0,2.0,0,8.0,94,2,1.0,1,3,1,0,2,,2.0,0,68
20.0,92,2.0,2.0,0,7.026635198921106,67,1,1.0,1,2,1,1,5,,1.0,0,68
8.0,66,3.0,2.0,1,8.0,83,2,1.0,0,1,1,1,4,1.0,1.0,0,63
19.997459349593495,72,1.0,2.0,1,8.0,73,1,1.0,1,1,1,1,2,1.0,2.0,1,65
25.0,87,1.0,2.0,1,7.026635198921106,97,2,1.0,4,1,1,0,3,,1.0,1,69
14.0,73,2.0,3.0,0,8.0,58,2,1.0,2,1,1,-1,2,1.0,2.0,0,63
23.0,92,1.0,2.0,1,10.0,71,2,1.0,1,1,1,0,3,1.0,1.0,0,69
15.0,65,2.0,1.0,1,7.026635198921106,56,2,0.0,3,3,1,1,3,,1.0,1,61
21.0,91,1.0,3.0,1,9.0,79,2,1.0,2,1,1,0,3,1.0,3.0,1,69
12.0,63,3.0,2.0,0,9.0,70,1,1.0,1,3,1,1,3,1.0,1.0,1,62
18.0,96,2.0,3.0,1,6.0,92,2,1.0,2,2,1,1,3,,3.0,0,71
19.0,83,3.0,1.0,0,6.0,69,2,1.0,5,2,1,1,2,3.0,3.0,0,69
19.997459349593495,74,3.0,2.0,0,8.0,75,3,1.0,1,3,1,1,3,3.0,2.0,0,68
13.0,69,2.0,1.0,0,5.0,70,2,1.0,0,2,1,-1,2,1.0,1.0,0,61
18.0,85,3.0,2.0,1,6.0,74,2,1.0,3,1,1,-1,2,1.0,3.0,0,67
22.0,80,2.0,3.0,1,9.0,51,2,1.0,2,2,1,-1,3,3.0,1.0,0,68
20.0,100,2.0,2.0,1,8.0,91,2,1.0,3,1,1,1,3,,1.0,0,72
21.0,99,3.0,1.0,1,4.0,67,2,1.0,1,2,1,-1,4,1.0,1.0,1,71
16.0,85,2.0,2.0,1,5.0,86,1,0.0,3,2,1,1,2,,1.0,0,67
19.997459349593495,78,2.0,2.0,0,10.0,53,2,1.0,3,2,1,0,4,3.0,2.0,0,68
13.0,80,2.0,2.0,0,9.0,76,2,1.0,0,3,1,0,2,,1.0,1,64
23.0,87,2.0,3.0,0,6.0,95,3,1.0,3,3,1,1,0,,1.0,1,73
27.0,64,1.0,2.0,1,5.0,70,2,1.0,0,1,1,1,4,,1.0,1,65
23.0,73,1.0,3.0,0,5.0,60,3,1.0,1,2,1,1,2,3.0,1.0,1,67
19.0,63,3.0,2.0,1,8.0,55,1,1.0,0,2,1,1,4,1.0,2.0,1,63
17.0,63,2.0,2.0,1,7.026635198921106,93,2,1.0,0,1,1,1,2,3.0,1.0,1,63
19.997459349593495,68,2.0,2.0,1,10.0,62,3,1.0,4,2,1,0,2,3.0,1.0,1,69
11.0,79,3.0,3.0,1,5.0,99,2,1.0,1,3,1,1,3,,1.0,1,68
14.0,91,2.0,2.0,1,7.0,62,2,1.0,2,1,1,0,2,1.0,1.0,0,68
19.997459349593495,79,3.0,2.0,1,6.0,74,2,1.0,3,1,1,1,4,,1.0,0,69
27.0,73,2.0,3.0,1,7.0,73,3,1.0,5,3,1,-1,3,,1.0,1,73
19.997459349593495,63,3.0,3.0,1,5.0,53,3,1.0,3,1,1,-1,2,,1.0,0,66
19.997459349593495,82,2.0,2.0,1,6.0,77,2,1.0,3,2,1,1,3,1.0,1.0,1,68
18.0,71,2.0,2.0,0,6.0,84,2,1.0,2,2,1,0,2,3.0,1.0,0,65
16.0,85,2.0,2.0,0,8.0,87,3,1.0,4,1,1,-1,3,,3.0,0,67
16.0,99,2.0,2.0,0,6.0,76,1,1.0,2,2,1,1,4,1.0,1.0,1,70
19.997459349593495,64,2.0,3.0,0,6.0,91,2,1.0,1,1,1,0,4,,2.0,0,66
19.997459349593495,68,2.0,3.0,0,8.0,88,3,1.0,3,1,1,-1,3,3.0,2.0,1,64
30.0,79,2.0,3.0,0,9.0,60,2,1.0,1,1,1,0,3,,1.0,1,69
25.0,99,1.0,2.0,0,10.0,70,2,1.0,1,2,1,1,5,1.0,3.0,1,71
27.0,91,2.0,1.0,0,8.0,57,2,1.0,0,1,1,0,4,3.0,2.0,0,68
17.0,96,3.0,2.0,0,7.0,57,1,1.0,2,2,1,-1,3,1.0,2.0,1,68
19.0,73,2.0,2.0,1,9.0,86,3,1.0,0,2,1,1,3,1.0,1.0,1,66
19.997459349593495,100,1.0,3.0,0,9.0,77,2,1.0,2,2,1,1,3,3.0,1.0,1,70
17.0,64,2.0,3.0,0,7.026635198921106,80,2,1.0,0,3,1,1,2,3.0,1.0,1,65
23.0,62,2.0,2.0,1,7.026635198921106,87,2,1.0,1,2,1,-1,4,,1.0,1,63
28.0,94,2.0,2.0,1,9.0,64,2,1.0,0,2,1,0,3,,2.0,1,70
13.0,97,1.0,2.0,1,7.026635198921106,70,2,1.0,0,3,1,0,2,3.0,2.0,1,67
18.0,64,2.0,2.0,0,6.0,80,2,1.0,1,2,1,1,5,,1.0,0,63
19.0,65,3.0,2.0,0,6.0,55,2,1.0,1,1,1,1,3,3.0,2.0,0,64
12.0,61,1.0,2.0,1,8.0,92,2,1.0,2,3,1,0,4,,2.0,0,60
24.0,64,2.0,2.0,1,4.0,67,1,1.0,0,1,1,0,1,,1.0,0,62
16.0,68,2.0,3.0,0,7.0,83,3,1.0,2,1,1,1,2,,1.0,1,65
19.0,99,1.0,2.0,0,7.026635198921106,100,2,1.0,0,3,1,-1,3,3.0,1.0,0,69
17.0,87,2.0,3.0,1,6.0,74,1,1.0,1,1,1,0,3,1.0,2.0,1,68
15.0,91,2.0,2.0,0,6.0,61,2,0.0,1,2,1,1,2,,2.0,0,66
20.0,91,3.0,3.0,1,5.0,61,1,1.0,4,1,1,1,2,3.0,1.0,0,72
19.0,81,2.0,3.0,1,9.0,53,2,1.0,2,3,1,1,3,,1.0,0,68
18.0,92,2.0,2.0,0,7.026635198921106,88,2,1.0,3,3,1,0,2,,2.0,0,69
16.0,84,2.0,2.0,0,7.0,65,1,1.0,1,3,1,-1,3,,2.0,0,65
22.0,73,3.0,2.0,1,6.0,59,1,1.0,0,1,1,1,1,,1.0,0,65
30.0,82,1.0,2.0,1,10.0,86,1,1.0,2,1,1,0,4,,1.0,1,70
21.0,81,2.0,2.0,1,7.0,65,3,1.0,1,2,1,1,2,1.0,2.0,0,67
26.0,93,3.0,2.0,0,4.0,80,2,1.0,4,1,1,1,3,1.0,1.0,0,73
12.0,99,3.0,3.0,0,8.0,71,2,1.0,2,2,1,0,2,1.0,1.0,1,70
21.0,76,2.0,2.0,1,5.0,67,2,1.0,1,3,1,1,3,,2.0,0,66
13.0,91,2.0,2.0,1,8.0,74,2,1.0,1,1,1,1,1,3.0,1.0,0,68
11.0,64,2.0,2.0,1,8.0,66,2,1.0,2,1,1,1,2,1.0,2.0,0,61
16.0,91,2.0,3.0,0,9.0,94,1,1.0,0,3,1,1,3,3.0,1.0,0,70
27.0,75,2.0,1.0,1,7.0,54,1,1.0,2,2,1,-1,3,3.0,1.0,1,66
26.0,62,3.0,2.0,1,8.0,52,2,1.0,4,1,1,0,5,1.0,1.0,0,67
21.0,75,3.0,3.0,0,7.0,70,3,1.0,1,2,1,0,3,3.0,1.0,1,69
11.0,84,2.0,1.0,1,6.0,59,1,1.0,2,2,1,1,3,,1.0,1,64
19.0,65,3.0,2.0,1,9.0,87,1,1.0,0,3,1,1,2,1.0,2.0,0,65
22.0,97,3.0,2.0,1,5.0,68,1,1.0,7,2,1,-1,5,1.0,1.0,1,75
21.0,63,2.0,2.0,0,7.0,63,2,1.0,2,2,1,0,2,,3.0,0,63
9.0,97,3.0,2.0,0,6.0,68,1,1.0,5,2,1,0,3,1.0,1.0,0,69
15.0,88,2.0,3.0,1,8.0,61,1,1.0,2,2,1,1,4,,1.0,0,68
20.0,73,2.0,1.0,1,6.0,65,2,1.0,2,3,1,1,2,1.0,1.0,0,66
19.997459349593495,76,2.0,2.0,1,6.0,78,1,1.0,2,3,1,1,2,,2.0,1,66
19.997459349593495,90,1.0,2.0,1,7.0,93,1,1.0,4,2,1,0,3,1.0,1.0,0,66
19.997459349593495,84,2.0,2.0,1,7.026635198921106,69,2,1.0,2,2,1,0,4,1.0,1.0,1,68
21.0,87,1.0,2.0,1,6.0,66,2,1.0,1,1,1,-1,2,,2.0,1,65
25.0,76,2.0,3.0,0,6.0,89,3,1.0,3,1,1,0,3,1.0,1.0,0,70
24.0,80,2.0,3.0,0,5.0,51,2,1.0,3,3,1,1,2,,1.0,1,68
23.0,100,2.0,2.0,0,6.0,65,1,1.0,1,2,1,0,2,,1.0,1,70
15.0,69,1.0,2.0,0,8.0,73,2,1.0,2,2,1,0,2,,2.0,0,61
9.0,77,1.0,1.0,0,7.0,80,2,1.0,3,2,1,1,3,,1.0,0,61
18.0,72,1.0,3.0,0,7.0,58,1,1.0,6,1,1,1,0,,2.0,0,64
26.0,91,1.0,2.0,0,10.0,72,1,1.0,4,3,1,0,3,1.0,2.0,0,71
19.997459349593495,91,3.0,2.0,1,7.026635198921106,78,1,1.0,1,2,1,1,3,,2.0,0,72
24.0,72,2.0,3.0,1,10.0,76,3,0.0,1,1,1,-1,3,,1.0,0,66
23.0,63,2.0,2.0,1,9.0,79,3,1.0,0,1,1,-1,4,,3.0,1,63
22.0,60,1.0,2.0,0,7.0,83,2,0.0,3,2,1,1,1,1.0,1.0,1,62
19.997459349593495,77,2.0,2.0,1,8.0,69,1,1.0,3,3,1,0,3,,1.0,0,65
19.0,76,2.0,2.0,1,6.0,53,2,1.0,2,2,1,1,5,,1.0,0,66
30.0,100,1.0,3.0,0,7.0,53,2,1.0,2,1,1,0,3,,2.0,0,72
14.0,79,3.0,2.0,1,10.0,93,2,1.0,2,2,1,0,3,1.0,1.0,0,68
30.0,70,3.0,1.0,0,6.0,84,3,1.0,2,2,1,1,3,3.0,1.0,0,70
19.997459349593495,96,2.0,2.0,1,7.0,88,2,1.0,1,2,1,-1,3,,2.0,1,70
28.0,80,2.0,3.0,0,6.0,96,3,1.0,2,1,1,1,6,,1.0,0,73
12.0,84,2.0,3.0,0,6.0,88,3,0.0,2,3,1,1,2,,1.0,0,67
19.997459349593495,64,2.0,1.0,0,6.0,85,2,1.0,3,2,1,1,2,3.0,2.0,0,65
16.0,75,3.0,1.0,1,5.0,83,2,1.0,1,2,1,-1,3,1.0,2.0,1,65
12.0,98,1.0,2.0,0,7.0,63,2,1.0,0,3,1,0,3,,1.0,1,65
21.0,84,2.0,2.0,1,7.0,98,2,1.0,0,2,1,0,4,1.0,1.0,0,70
26.0,74,2.0,2.0,1,6.0,77,2,1.0,3,2,1,-1,2,,3.0,0,66
15.0,85,2.0,2.0,1,4.0,61,2,1.0,0,2,1,0,1,1.0,1.0,0,65
11.0,96,3.0,3.0,0,7.0,60,2,1.0,2,1,1,0,1,,1.0,0,68
19.0,71,2.0,2.0,1,7.0,91,2,1.0,3,3,1,-1,1,,2.0,1,66
19.0,80,1.0,2.0,1,10.0,63,3,0.0,1,2,1,0,2,1.0,1.0,1,65
23.0,98,2.0,3.0,1,7.0,52,1,1.0,2,1,1,1,4,,1.0,1,71
26.0,67,1.0,2.0,1,8.0,71,2,1.0,2,3,1,-1,3,,1.0,0,65
20.0,89,1.0,2.0,1,7.026635198921106,91,3,1.0,0,2,1,1,4,1.0,1.0,0,70
31.0,85,2.0,2.0,1,9.0,71,1,1.0,0,2,1,-1,2,1.0,2.0,1,69
21.0,87,2.0,2.0,0,6.0,90,3,1.0,3,3,1,-1,4,,1.0,0,71
18.0,74,2.0,2.0,1,8.0,91,2,1.0,0,2,1,1,2,,1.0,1,67
10.0,73,2.0,2.0,1,8.0,93,3,1.0,3,1,1,1,2,,2.0,0,64
18.0,69,2.0,3.0,1,10.0,85,2,1.0,2,3,1,1,0,1.0,2.0,1,66
26.0,77,1.0,2.0,1,6.0,63,1,1.0,1,1,1,-1,4,,1.0,0,66
23.0,68,3.0,2.0,1,9.0,55,2,1.0,1,2,1,1,3,,2.0,0,65
13.0,60,2.0,2.0,0,9.0,77,1,1.0,2,2,1,1,5,,1.0,0,61
